
1306624 bytes read in 95 ms (13.1 MiB/s)
## Starting application at 0x00200000 ...
BENCH_ARRAY_INDEX 0
budget_function,total_used_budget_r,total_used_budget_w,total_calc_r,total_calc_w,used_budget_per_period_read[0],used_budget_per_period_read[1],used_budget_per_period_read[2],used_budget_per_period_read[3],used_budget_per_period_read[4],used_budget_per_period_read[5],used_budget_per_period_read[6],used_budget_per_period_read[7],used_budget_per_period_read[8],used_budget_per_period_read[9],used_budget_per_period_read[10],used_budget_per_period_read[11],used_budget_per_period_read[12],used_budget_per_period_read[13],used_budget_per_period_read[14],used_budget_per_period_write[0],used_budget_per_period_write[1],used_budget_per_period_write[2],used_budget_per_period_write[3],used_budget_per_period_write[4],used_budget_per_period_write[5],used_budget_per_period_write[6],used_budget_per_period_write[7],used_budget_per_period_write[8],used_budget_per_period_write[9],used_budget_per_period_write[10],used_budget_per_period_write[11],used_budget_per_period_write[12],used_budget_per_period_write[13],used_budget_per_period_write[14],calc_per_period_read[0],calc_per_period_read[1],calc_per_period_read[2],calc_per_period_read[3],calc_per_period_read[4],calc_per_period_read[5],calc_per_period_read[6],calc_per_period_read[7],calc_per_period_read[8],calc_per_period_read[9],calc_per_period_read[10],calc_per_period_read[11],calc_per_period_read[12],calc_per_period_read[13],calc_per_period_read[14],calc_per_period_write[0],calc_per_period_write[1],calc_per_period_write[2],calc_per_period_write[3],calc_per_period_write[4],calc_per_period_write[5],calc_per_period_write[6],calc_per_period_write[7],calc_per_period_write[8],calc_per_period_write[9],calc_per_period_write[10],calc_per_period_write[11],calc_per_period_write[12],calc_per_period_write[13],calc_per_period_write[14],
[DEBUG] NOTHING 0
[DEBUG] NOTHING 1
[BAO]   read_index              = 3
[BAO]   write_index             = 3
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 1
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 4294243725
[BAO] C1: 4294755473
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] SW: BEFORE
[BAO]   current_read_array_size = 3
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]     read_usage[u]       = 2
[BAO]   current_write_array_size = 3
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]     write_usage[u]      = 2
[BAO]   read_index              = 3
[BAO]   write_index             = 3
[BAO] SW: AFTER
[BAO]   current_read_array_size = 3
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]     read_usage[u]       = 2
[BAO]   current_write_array_size = 3
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]     write_usage[u]      = 2
[BAO]   read_index              = 3
[BAO]   write_index             = 3
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (652 - 619) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 1
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 4294611939
[BAO] C1: 4294862538
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] SW: BEFORE
[BAO]   current_read_array_size = 3
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]     read_usage[u]       = 2
[BAO]   current_write_array_size = 3
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]     write_usage[u]      = 2
[BAO]   read_index              = 3
[BAO]   write_index             = 3
[BAO] SW: AFTER
[BAO]   current_read_array_size = 3
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]     read_usage[u]       = 2
[BAO]   current_write_array_size = 3
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]     write_usage[u]      = 2
[BAO]   read_index              = 3
[BAO]   write_index             = 3
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
SW,13973205,4050360,19052640,5550600,931547,931547,931547,931547,931547,931547,931547,931547,931547,931547,931547,931547,931547,931547,931547,270024,270024,270024,270024,270024,270024,270024,270024,270024,270024,270024,270024,270024,270024,270024,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,1270176,370040,370040,370040,370040,370040,370040,370040,370040,370040,370040,370040,370040,370040,370040,370040,
[DEBUG] TASK: OVER 0 | UNDER 0
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (718 - 652) >= 30 | 66 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] Formula changed from 1 to 2, reseting vm values
[BAO] ----
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = 0
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] ----
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = 0
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 1448412
[BAO] C1: 424100
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] AFC: BEFORE
[BAO]   previous_read_budget   = 0
[BAO]   previous_write_budget  = 0
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] AFC: AFTER
[BAO]   previous_read_budget   = 289682
[BAO]   previous_write_budget  = 84820
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = 1448412
[BAO]   current_used_write_budget       = 424100
[BAO]   new_read_budget                 = 289682
[BAO]   new_write_budget                = 84820
[BAO]   total_used_read_budget          = 1448412
[BAO]   total_used_write_budget         = 424100
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 289682
[BAO]   defined_pmu_write_val           = 84820
[BAO]   current_used_read_budget        = 1448412
[BAO]   current_used_write_budget       = 424100
[BAO]   new_read_budget                 = 289682
[BAO]   new_write_budget                = 84820
[BAO]   total_used_read_budget          = 1448412
[BAO]   total_used_write_budget         = 424100
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 193587
[BAO] C1: 55237
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] AFC: BEFORE
[BAO]   previous_read_budget   = 289682
[BAO]   previous_write_budget  = 84820
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] AFC: AFTER
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 289682
[BAO]   defined_pmu_write_val           = 84820
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (751 - 718) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 3866203391
[BAO] C1: 3865682159
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] AFC: BEFORE
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] AFC: AFTER
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 3865636766
[BAO] C1: 3865518434
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] AFC: BEFORE
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] AFC: AFTER
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (784 - 751) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 3866046913
[BAO] C1: 3865637564
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] AFC: BEFORE
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] AFC: AFTER
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 3865713068
[BAO] C1: 3865540256
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] AFC: BEFORE
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] AFC: AFTER
[BAO]   previous_read_budget   = 429767192
[BAO]   previous_write_budget  = 429575633
[BAO]   proportional_gain      = 2
[BAO]   scaling_factor         = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (817 - 784) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 2
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 429767192
[BAO]   defined_pmu_write_val           = 429575633
[BAO]   current_used_read_budget        = 193587
[BAO]   current_used_write_budget       = 55237
[BAO]   new_read_budget                 = 429767192
[BAO]   new_write_budget                = 429575633
[BAO]   total_used_read_budget          = 1641999
[BAO]   total_used_write_budget         = 479337
[BAO]   total_calculated_new_read_budget = 0
